client,vendor_account_number,country_key,name,name_2,name_3,name_4,city,district,po_box,po_box_postal_code,postal_code,region,sort_field,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,international_location_number_check_digit,data_communication_line_num,data_medium_exchange_indicator,data_medium_exchange_instruction_key,record_created_on,object_created_by,isr_susbcriber_num,group_key,vendor_account_group,competitor,master_record_central_deletion_flag,physical_inventory_blocking_indicator,centrally_imposed_purchasing_block,language_text,vat_liability,one_time_account_indicator,alternative_payee_allowed_indicator,company_id,natural_person,function_that_will_be_blocked,birthdate_of_person_withholding_tax,last_review,vendor_qm_system,one_time_account_reference_account_group,po_box_city,plant,vendor_subrange_indicator,plant_level_indicator,factory_calendar_key,data_transfer_status,tax_jurisdiction,payment_block,standard_carrier_access_code,forwarding_agent_freight_group,transportation_zone,alternative_payee_indicator,service_agent_procedure_group,profession,shipment_details,external_manufacturer_code_name,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,certification_validity_date,vendor_proof_of_delivery_relevant_indicator,master_record_account_number,carrier_confirmation_indicator,micro_company_indicator,liability_terms,business_purpose_completed_flag,industry_main_type,company_size,declaration_regimen_pis_or_cofins,currency,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,transportation_chain,staging_time_in_days,schedule_procedure,cross_docking_for_collective_numbering,global_dnb_code,global_dnb_name,is_quarantined,start_at,end_at
100,0001004197,US,BENINTENDI ALICE, , , ,ASBURY,BARTON, , ,64832-9177,MO,486422587,BENINTENDI ALICE, ,ASBURY, , ,0,0, ,0005,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2601100000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:40.000000,""
100,0001004213,US,LYCO MANUFACTURING INC, , , ,COLUMBUS, ,31,53925-0031,53925-1008,WI,391256128,LYCO MANUFACTURING INC, ,COLUMBUS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD,0060003924, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5002102000, , , ,539, , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001004215,CA,MATRIX DATA INDEX, , , ,MONTREAL, , , ,H4P 1B3,QC,NO TAX ID,MATRIX DATA INDEX, ,MONTREAL, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,7001908200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:39.000000,""
100,0001004217,CA,COUNTRY 955 FM, , , ,LETHBRIDGE, , , ,T1J 3L8,AB,NO TAX ID,COUNTRY 955 FM, ,LETHBRIDGE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,7000102100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001004227,US,AMERICAN SPICE TRADE,ASSOCIATION INC, , ,WASHINGTON, , , ,20006,DC,134924480,AMERICAN SPICE TRADE,ASSOCIATION INC,WASHINGTON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2012-08-01 05:00:00.000000,2012-07-30 05:00:00.000000, , , , ,X,X, ,X,0900100100, , , , , , , , , , , ,EP_SGA_Dues & Publications, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:28.000000,""
100,0001004228,US,CISCO AIR SYSTEMS INC, , , ,SACRAMENTO,SACRAMENTO, , ,95816-3201,CA,680009328,CISCO AIR SYSTEMS INC, ,SACRAMENTO, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2013-11-20 06:00:00.000000,2014-10-01 05:00:00.000000, , , , ,X,X, ,X,0506700770, , , , , , , , , , , ,EP_MROC_CAPITAL_SERVICE CNTR, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004234,US,KENNETH L BOYD,DBA VALLEY BALANCING & AUTO, , ,CERES, , , ,95307-4423,CA,942597957,KENNETH L BOYD,DBA VALLEY BALANCING & AU,CERES, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0509905700, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001004237,US,COUNTRY GENTLEMAN RESTAURANT LLC, , , ,KENNEWICK,BENTON, , ,99336-8522,WA,911752376,COUNTRY GENTLEMAN RESTAUR, ,KENNEWICK, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4800503100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:40.000000,""
100,0001004239,US,MID-AMERICA INDUSTRIAL LINERS INC, , , ,SHAWNEE,POTTAWATOMIE,3639, ,74802,OK,731351570,MID-AMERICA INDUSTRIAL LI, ,SHAWNEE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3712507100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004243,US,STATE OF MINNESOTA, , , ,SAINT PAUL, , , ,55155-5555,MN,416008898,STATE OF MINNESOTA, ,SAINT PAUL, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2012-01-18 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2412310700, , , , , , , , , , , ,NEP_SGA_Gov't Tax & Garnish, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:21.000000,""
100,0001004245,US,BAUTEL COMMUNICATIONS, , , ,COLUMBUS,FRANKLIN, , ,43220-2907,OH,311221881,BAUTEL COMMUNICATIONS, ,COLUMBUS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, , ,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3604905700, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:28.000000,""
100,0001004246,US,BENNETT GRAIN TRUCKING INC, , , ,WINDSOR,SHELBY, , ,61957-1501,IL,371007289,BENNETT GRAIN TRUCKING IN, ,WINDSOR, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1417350310, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001004255,US,SERVICE BY MEDALLION, , , ,MOUNTAIN VIEW,SANTA CLARA, , ,94043-1614,CA,NO TAX ID,SERVICE BY MEDALLION, ,MOUNTAIN VIEW, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0508522000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004263,US,KENT YATES FARM INC,FARM CREDIT SERVICES OF W ARKANSAS, , ,COAL HILL, , , ,72832-8727,AR,731621393,KENT YATES FARM INC,FARM CREDIT SERVICES OF W,COAL HILL, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002630, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0407112760, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001004287,US,STATE OF VERMONT,SECRETARY OF STATE, , ,MONTPELIER, ,547, ,05602-3792,VT,NO TAX ID,STATE OF VERMONT,SECRETARY OF STATE,MONTPELIER, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4602300800, , , , , , , , , , , ,NEP_SGA_Gov't Tax & Garnish, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004306,US,WESTERN STATES OIL CO, , , ,SAN JOSE,SANTA CLARA,1307, ,95109,CA,941488623,WESTERN STATES OIL CO, ,SAN JOSE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0508530700, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001004310,US,R CONLEY INC, , , ,ELMA,ERIE, , ,14059-9520,NY,160784767,R CONLEY INC, ,ELMA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3302900000, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004315,US,MCCARTER ELECTRICAL CO INC, , , ,LAURINBURG,SCOTLAND,868, ,28353,NC,560729356,MCCARTER ELECTRICAL CO IN, ,LAURINBURG, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3416506000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:34.000000,""
100,0001004346,US,HAROLD A STEUBER ENTERPRISES INC,DBA ASSOCIATED SERVICES CO, , ,MILPITAS, , , ,95035-6326,CA,942294219,HAROLD A STEUBER ENTERPRI,DBA ASSOCIATED SERVICES C,MILPITAS, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0508520800, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:30.000000,""
100,0001004347,US,BARRY COUNTY FARMERS COOP, , , ,STARK CITY,NEWTON,67, ,64866,MO,430899236,BARRY COUNTY FARMERS COOP, ,STARK CITY, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002633, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2614537720, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001004349,US,BARRY M WEVER INC,DBA BERNARD A WEVER TRUCKING, , ,RIPON,SAN JOAQUIN,434, ,95366-2741,CA,680371161,BARRY M WEVER INC,DBA BERNARD A WEVER TRUCK,RIPON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0507775350, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001004358,US,MID WEST BUILDING MAINTENANCE, , , ,DALLAS,DALLAS,814833, ,75381,TX,752594362,MID WEST BUILDING MAINTEN, ,DALLAS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4411307600, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001004360,US,EVER-READY TIRE SERVICE INC, , , ,LOS ANGELES, ,1113, ,90023-3226,CA,953880618,EVER-READY TIRE SERVICE I, ,LOS ANGELES, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0503707200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001004362,US,COPP TRANSPORTATION INC, , , ,KANSAS CITY, ,23009, ,66111-1764,KS,480992445,COPP TRANSPORTATION INC, ,KANSAS CITY, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1720904400, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:17.000000,""
100,0001004372,US,B N BROKERAGE, , , ,GLIDDEN,CARROLL, , ,51443-7713,IA,421474163,B N BROKERAGE, ,GLIDDEN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1602723430, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:40.000000,""
100,0001004389,US,HARRISBURG STAMP DIVISION OF,AMERICAN MARKING SYSTEMS, , ,HARRISBURG,DAUPHIN,3628,17105-3628,17111-1420,PA,232386665,HARRISBURG STAMP DIVISION,AMERICAN MARKING SYSTEMS,HARRISBURG, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3904315900, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001004391,US,MARTIN BILLIE R,DBA GRAPHIC TRAFFIC, , ,KANSAS CITY,PLATTE, , ,64152-1272,MO,432904931,MARTIN BILLIE R,DBA GRAPHIC TRAFFIC,KANSAS CITY, , ,0,0, ,0005,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2616500000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:37.000000,""
100,0001004398,US,ATCO MANUFACTURING COMPANY,DBA ATCO INTERNATIONAL, , ,MARIETTA, , , ,30060,GA,580908634,ATCO MANUFACTURING COMPAN,DBA ATCO INTERNATIONAL,MARIETTA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2013-05-29 05:00:00.000000,2013-05-30 05:00:00.000000, , , , ,X,X, ,X,1106707900, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:09.000000,""
100,0001004409,US,PROCESS CONSTRUCTION INC, , , ,EMPIRE, ,1119, ,95319,CA,942535791,PROCESS CONSTRUCTION INC, ,EMPIRE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2010-06-08 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0509987830, , , , , , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001004411,US,PLANET CONSULTING, , , ,OMAHA, , , ,68154-2585,NE,470805072,PLANET CONSULTING, ,OMAHA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2805503000, , , , , , , , , , , ,EP_SGA_Human Resource, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001004430,US,UNICEL, , , ,ALEXANDRIA,DOUGLAS,2000, ,56308-3391,MN,NO TAX ID,UNICEL, ,ALEXANDRIA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2404100200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001004436,US,CRAFTSMAN LABEL INC, , , ,CLACKAMAS,CLACKAMAS, , ,97015-7610,OR,930715681,CRAFTSMAN LABEL INC, ,CLACKAMAS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3800506200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001004437,US,ONE TOUCH SECURITY PLUS LLC, , , ,LAFAYETTE, , , ,47901-1445,IN,351503489,ONE TOUCH SECURITY PLUS L, ,LAFAYETTE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,2014-07-07 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1515707400, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:27.000000,""
100,0001004438,CA,NATIONAL MOTOR COACH SYSTEMS LTD, , , ,LETHBRIDGE, ,24014, ,T1H 6H1,AB,NO TAX ID,NATIONAL MOTOR COACH SYST, ,LETHBRIDGE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,7000102100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001004445,US,BIDDLE CONSULTING GROUP INC, , , ,FOLSOM,SACRAMENTO, , ,95630-4760,CA,680465690,BIDDLE CONSULTING GROUP I, ,FOLSOM, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS CUSTDIR,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0506712300, , , , , , , , , , , ,EP_SGA_Human Resource, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004447,US,BIERBAUM STEEL INC, , , ,GODFREY,MADISON,578, ,62035-2455,IL,371024550,BIERBAUM STEEL INC, ,GODFREY, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1411933300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001004448,US,BAARTS TRUCKING, , , ,NORTHROP,MARTIN,85, ,56075,MN,411794124,BAARTS TRUCKING, ,NORTHROP, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2409122830, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001004451,US,BUZZ CROWN ENTERPRISES INC, , , ,VIRGINIA BEACH,VIRGINIA BEACH CITY, , ,23462-6335,VA,541817444,BUZZ CROWN ENTERPRISES IN, ,VIRGINIA BEACH, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4781013500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001004454,US,CARE SAFETY LLC, , , ,NASHVILLE,DAVIDSON, , ,37204-3623,TN,NO TAX ID,CARE SAFETY LLC, ,NASHVILLE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4303706200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:08.000000,""
